Order_ID,Product_Name,Category,Quantity,Price_per_Unit,Total_Price,Order_Date,Store_Location,Stock_Available,Customer_Rating
5983,Bhel Puri,Snacks,9,35,315,2024-06-23,Chennai,892,3.7
5984,Chana Dal Namkeen,Snacks,2,30,60,2024-09-13,Delhi,707,4.5
5985,Mathri,Snacks,11,40,440,2024-11-03,Lucknow,343,2.8
5986,Rasgulla Tin,Sweets,20,80,1600,2024-12-18,Hyderabad,261,4.4
5987,Soan Papdi,Sweets,19,70,1330,2025-01-28,Hyderabad,300,2.7
5988,Chana Dal Namkeen,Snacks,12,30,360,2024-12-02,Pune,133,2.9
5989,Aloo Bhujia,Snacks,1,20,20,2024-08-19,Mumbai,424,4.4
5990,Navratan Mix,Snacks,15,25,375,2025-05-16,Chennai,277,3.9
5991,Masala Papad,Appetizers,11,10,110,2024-12-13,Lucknow,188,4.2
5992,Soan Papdi,Sweets,7,70,490,2025-01-25,Ahmedabad,233,3.6
5993,Bhel Puri,Snacks,20,35,700,2025-01-12,Jaipur,735,4.9
5994,Aloo Bhujia,Snacks,2,20,40,2024-10-25,Mumbai,455,
5995,Bhel Puri,Snacks,4,35,140,2024-10-23,Bangalore,699,3.2
5996,Kaju Katli,Sweets,15,150,2250,2024-08-14,Pune,974,4.3
5997,Aloo Bhujia,Snacks,9,20,180,2025-05-03,Lucknow,308,2.7
5998,Masala Papad,Appetizers,6,10,60,2025-05-25,Chennai,320,4.4
5999,Bhel Puri,Snacks,7,35,245,2024-09-20,Chennai,494,3.8
6000,Chana Dal Namkeen,Snacks,12,30,360,2025-03-29,Pune,674,5.0
6001,Navratan Mix,Snacks,7,25,175,2025-04-30,Delhi,940,4.7
6002,Soan Papdi,Sweets,9,70,630,2025-03-06,Jaipur,973,2.7
6003,Navratan Mix,Snacks,11,25,275,2024-07-17,Ahmedabad,573,4.3
6004,Navratan Mix,Snacks,17,25,425,2024-09-30,Jaipur,982,
6005,Bhel Puri,Snacks,20,35,700,2024-06-22,Kolkata,74,4.8
6006,Chana Dal Namkeen,Snacks,19,30,570,2024-11-09,Mumbai,118,2.8
6007,Masala Papad,Appetizers,13,10,130,2024-07-01,Kolkata,260,4.1
6008,Navratan Mix,Snacks,19,25,475,2024-08-14,Ahmedabad,246,3.9
6009,Kaju Katli,Sweets,10,150,1500,2025-05-09,Bangalore,749,4.7
6010,Chana Dal Namkeen,Snacks,7,30,210,2025-01-20,Ahmedabad,939,4.1
6011,Kaju Katli,Sweets,6,150,900,2025-04-10,Chennai,508,4.2
6012,Masala Papad,Appetizers,18,10,180,2024-09-03,Jaipur,469,
6013,Chana Dal Namkeen,Snacks,18,30,540,2025-05-10,Ahmedabad,908,2.9
6014,Gulab Jamun Tin,Sweets,6,90,540,2024-09-05,Hyderabad,953,2.7
6015,Bhel Puri,Snacks,1,35,35,2025-02-18,Ahmedabad,992,2.9
6016,Chana Dal Namkeen,Snacks,19,30,570,2024-09-07,Lucknow,61,4.2
6017,Soan Papdi,Sweets,1,70,70,2025-03-02,Bangalore,554,4.8
6018,Gulab Jamun Tin,Sweets,18,90,1620,2024-08-31,Chennai,848,5.0
6019,Chana Dal Namkeen,Snacks,3,30,90,2024-09-24,Pune,314,4.6
6020,Bhel Puri,Snacks,5,35,175,2025-02-20,Mumbai,786,4.6
6021,Gulab Jamun Tin,Sweets,16,90,1440,2024-11-18,Delhi,851,4.0
6022,Aloo Bhujia,Snacks,15,20,300,2024-12-28,Delhi,830,3.8
6023,Aloo Bhujia,Snacks,17,20,340,2024-06-19,Ahmedabad,769,4.8
6024,Soan Papdi,Sweets,19,70,1330,2025-05-13,Chennai,168,
6025,Aloo Bhujia,Snacks,19,20,380,2025-04-11,Ahmedabad,240,3.2
6026,Rasgulla Tin,Sweets,14,80,1120,2025-04-06,Jaipur,739,3.6
6027,Soan Papdi,Sweets,6,70,420,2025-03-03,Lucknow,419,4.6
6028,Masala Papad,Appetizers,9,10,90,2024-06-15,Hyderabad,404,2.8
6029,Chana Dal Namkeen,Snacks,13,30,390,2024-12-13,Hyderabad,693,4.4
6030,Bhel Puri,Snacks,6,35,210,2025-05-31,Ahmedabad,105,4.0
6031,Chana Dal Namkeen,Snacks,16,30,480,2024-08-02,Lucknow,358,
6032,Aloo Bhujia,Snacks,7,20,140,2025-02-18,Kolkata,341,4.4
6033,Aloo Bhujia,Snacks,6,20,120,2024-08-18,Pune,998,4.0
6034,Gulab Jamun Tin,Sweets,2,90,180,2025-01-31,Chennai,128,3.5
6035,Masala Papad,Appetizers,12,10,120,2025-04-19,Bangalore,975,4.9
6036,Gulab Jamun Tin,Sweets,8,90,720,2024-06-15,Delhi,626,4.4
6037,Chana Dal Namkeen,Snacks,9,30,270,2024-09-06,Delhi,750,3.3
6038,Soan Papdi,Sweets,17,70,1190,2024-09-18,Hyderabad,150,3.2
6039,Soan Papdi,Sweets,16,70,1120,2025-02-03,Hyderabad,125,4.3
6040,Gulab Jamun Tin,Sweets,16,90,1440,2025-04-20,Lucknow,607,2.7
6041,Kaju Katli,Sweets,7,150,1050,2024-10-08,Pune,740,3.5
6042,Gulab Jamun Tin,Sweets,7,90,630,2025-03-15,Bangalore,504,3.0
6043,Masala Papad,Appetizers,5,10,50,2025-03-14,Bangalore,545,4.2
6044,Rasgulla Tin,Sweets,17,80,1360,2025-02-16,Chennai,476,4.5
6045,Gulab Jamun Tin,Sweets,16,90,1440,2024-09-26,Bangalore,190,3.9
6046,Navratan Mix,Snacks,2,25,50,2024-11-23,Chennai,829,3.7
6047,Aloo Bhujia,Snacks,1,20,20,2025-05-25,Ahmedabad,709,2.9
6048,Gulab Jamun Tin,Sweets,9,90,810,2024-11-05,Delhi,209,2.5
6049,Gulab Jamun Tin,Sweets,7,90,630,2025-05-08,Chennai,908,4.2
6050,Bhel Puri,Snacks,17,35,595,2024-10-25,Chennai,546,3.5
6051,Navratan Mix,Snacks,5,25,125,2024-12-07,Hyderabad,661,3.9
6052,Aloo Bhujia,Snacks,9,20,180,2024-09-17,Jaipur,224,4.0
6053,Kaju Katli,Sweets,4,150,600,2024-09-04,Jaipur,972,4.1
6054,Bhel Puri,Snacks,1,35,35,2024-12-10,Pune,302,4.3
6055,Masala Papad,Appetizers,10,10,100,2024-10-07,Bangalore,98,4.2
6056,Bhel Puri,Snacks,8,35,280,2025-03-01,Jaipur,635,3.6
6057,Aloo Bhujia,Snacks,11,20,220,2024-12-31,Chennai,730,4.6
6058,Gulab Jamun Tin,Sweets,20,90,1800,2025-04-28,Pune,534,4.0
6059,Masala Papad,Appetizers,5,10,50,2025-02-09,Ahmedabad,569,4.5
6060,Aloo Bhujia,Snacks,8,20,160,2024-11-13,Lucknow,467,4.0
6061,Bhel Puri,Snacks,7,35,245,2025-01-24,Chennai,82,2.6
6062,Rasgulla Tin,Sweets,4,80,320,2024-07-21,Lucknow,522,4.0
6063,Soan Papdi,Sweets,12,70,840,2024-06-14,Hyderabad,798,4.2
6064,Aloo Bhujia,Snacks,5,20,100,2024-12-27,Hyderabad,11,3.6
6065,Bhel Puri,Snacks,13,35,455,2025-02-24,Delhi,412,3.1
6066,Masala Papad,Appetizers,16,10,160,2025-05-05,Pune,482,3.2
6067,Mathri,Snacks,19,40,760,2025-05-03,Ahmedabad,438,3.9
6068,Kaju Katli,Sweets,20,150,3000,2024-11-04,Mumbai,911,3.1
6069,Kaju Katli,Sweets,6,150,900,2025-01-16,Kolkata,150,3.5
6070,Rasgulla Tin,Sweets,4,80,320,2025-02-18,Hyderabad,360,3.5
6071,Chana Dal Namkeen,Snacks,10,30,300,2025-01-28,Chennai,586,3.5
6072,Mathri,Snacks,20,40,800,2025-02-03,Kolkata,629,4.0
6073,Aloo Bhujia,Snacks,7,20,140,2024-09-29,Ahmedabad,576,4.5
6074,Masala Papad,Appetizers,14,10,140,2024-10-05,Hyderabad,445,4.1
6075,Gulab Jamun Tin,Sweets,3,90,270,2025-03-04,Jaipur,59,3.0
6076,Aloo Bhujia,Snacks,5,20,100,2024-07-23,Mumbai,16,4.3
6077,Chana Dal Namkeen,Snacks,7,30,210,2024-12-16,Pune,687,4.2
6078,Rasgulla Tin,Sweets,12,80,960,2024-07-06,Pune,672,3.0
6079,Rasgulla Tin,Sweets,6,80,480,2024-10-20,Chennai,291,3.6
6080,Mathri,Snacks,7,40,280,2024-09-27,Lucknow,66,3.5
6081,Navratan Mix,Snacks,19,25,475,2025-02-15,Mumbai,34,3.3
6082,Bhel Puri,Snacks,14,35,490,2024-10-16,Pune,737,2.6
6083,Chana Dal Namkeen,Snacks,7,30,210,2025-05-12,Bangalore,423,4.8
6084,Chana Dal Namkeen,Snacks,18,30,540,2024-09-27,Lucknow,643,4.2
6085,Bhel Puri,Snacks,12,35,420,2024-09-21,Lucknow,371,3.2
6086,Chana Dal Namkeen,Snacks,14,30,420,2025-02-21,Delhi,805,4.2
6087,Mathri,Snacks,7,40,280,2025-03-15,Jaipur,99,3.2
6088,Kaju Katli,Sweets,18,150,2700,2025-05-24,Mumbai,14,4.4
6089,Gulab Jamun Tin,Sweets,9,90,810,2025-02-20,Pune,445,4.6
6090,Masala Papad,Appetizers,16,10,160,2024-10-06,Chennai,705,3.1
6091,Chana Dal Namkeen,Snacks,18,30,540,2024-08-24,Delhi,762,4.7
6092,Kaju Katli,Sweets,5,150,750,2024-08-09,Ahmedabad,966,4.1
6093,Soan Papdi,Sweets,14,70,980,2024-12-29,Hyderabad,940,3.9
6094,Chana Dal Namkeen,Snacks,18,30,540,2025-04-05,Kolkata,757,2.7
6095,Bhel Puri,Snacks,18,35,630,2024-09-13,Ahmedabad,242,3.2
6096,Masala Papad,Appetizers,12,10,120,2025-05-27,Delhi,620,3.8
6097,Mathri,Snacks,7,40,280,2024-07-04,Ahmedabad,41,4.4
6098,Aloo Bhujia,Snacks,5,20,100,2025-04-20,Chennai,46,3.9
6099,Mathri,Snacks,13,40,520,2025-05-10,Kolkata,402,4.9
6100,Rasgulla Tin,Sweets,9,80,720,2025-04-19,Chennai,305,3.1
6101,Masala Papad,Appetizers,17,10,170,2025-04-22,Pune,609,5.0
6102,Rasgulla Tin,Sweets,4,80,320,2025-01-31,Hyderabad,398,
6103,Gulab Jamun Tin,Sweets,17,90,1530,2024-11-15,Jaipur,65,
6104,Bhel Puri,Snacks,2,35,70,2025-02-23,Chennai,338,3.5
6105,Masala Papad,Appetizers,13,10,130,2024-10-14,Pune,0,4.0
6106,Aloo Bhujia,Snacks,7,20,140,2025-03-03,Jaipur,412,3.2
6107,Soan Papdi,Sweets,19,70,1330,2024-08-05,Mumbai,672,2.7
6108,Navratan Mix,Snacks,6,25,150,2025-03-19,Bangalore,118,2.6
6109,Gulab Jamun Tin,Sweets,19,90,1710,2024-06-21,Pune,715,3.4
6110,Soan Papdi,Sweets,17,70,1190,2025-02-21,Mumbai,653,4.1
6111,Aloo Bhujia,Snacks,10,20,200,2024-12-22,Mumbai,321,3.1
6112,Gulab Jamun Tin,Sweets,12,90,1080,2024-10-04,Bangalore,865,4.3
6113,Soan Papdi,Sweets,1,70,70,2024-09-20,Mumbai,834,3.3
6114,Aloo Bhujia,Snacks,1,20,20,2025-05-30,Bangalore,600,4.6
6115,Gulab Jamun Tin,Sweets,17,90,1530,2024-11-21,Delhi,108,4.7
6116,Navratan Mix,Snacks,6,25,150,2024-11-16,Kolkata,830,3.7
6117,Bhel Puri,Snacks,3,35,105,2024-11-09,Hyderabad,572,4.4
6118,Navratan Mix,Snacks,20,25,500,2025-03-25,Kolkata,622,3.9
6119,Gulab Jamun Tin,Sweets,13,90,1170,2024-06-25,Hyderabad,37,3.3
6120,Mathri,Snacks,4,40,160,2025-01-24,Lucknow,227,3.9
6121,Bhel Puri,Snacks,15,35,525,2025-03-13,Mumbai,513,4.2
6122,Navratan Mix,Snacks,16,25,400,2025-01-20,Delhi,549,
6123,Masala Papad,Appetizers,20,10,200,2025-04-24,Bangalore,611,4.3
6124,Bhel Puri,Snacks,12,35,420,2024-08-24,Delhi,502,4.3
6125,Mathri,Snacks,14,40,560,2024-10-23,Mumbai,157,3.1
6126,Rasgulla Tin,Sweets,3,80,240,2025-03-21,Chennai,286,2.9
6127,Rasgulla Tin,Sweets,2,80,160,2025-03-16,Lucknow,892,4.4
6128,Masala Papad,Appetizers,2,10,20,2024-09-06,Delhi,966,3.0
6129,Navratan Mix,Snacks,16,25,400,2025-03-05,Jaipur,371,3.4
6130,Rasgulla Tin,Sweets,15,80,1200,2025-01-05,Kolkata,553,
6131,Soan Papdi,Sweets,4,70,280,2025-02-14,Mumbai,707,4.9
6132,Rasgulla Tin,Sweets,14,80,1120,2025-04-12,Bangalore,738,
6133,Gulab Jamun Tin,Sweets,2,90,180,2024-12-13,Pune,606,3.4
6134,Navratan Mix,Snacks,14,25,350,2025-05-30,Hyderabad,502,2.9
6135,Navratan Mix,Snacks,18,25,450,2025-06-12,Pune,49,2.7
6136,Navratan Mix,Snacks,4,25,100,2025-02-27,Bangalore,884,4.1
6137,Gulab Jamun Tin,Sweets,20,90,1800,2024-10-29,Lucknow,948,2.6
6138,Kaju Katli,Sweets,12,150,1800,2024-12-26,Lucknow,895,4.4
6139,Mathri,Snacks,5,40,200,2024-10-06,Delhi,439,3.1
6140,Masala Papad,Appetizers,11,10,110,2025-05-06,Lucknow,440,4.2
6141,Mathri,Snacks,4,40,160,2024-08-17,Delhi,902,3.5
6142,Navratan Mix,Snacks,19,25,475,2025-05-04,Pune,880,4.9
6143,Kaju Katli,Sweets,1,150,150,2025-02-22,Hyderabad,167,2.9
6144,Aloo Bhujia,Snacks,7,20,140,2025-05-18,Pune,6,3.5
6145,Masala Papad,Appetizers,4,10,40,2025-01-14,Ahmedabad,787,
6146,Masala Papad,Appetizers,14,10,140,2024-08-21,Delhi,897,2.7
6147,Mathri,Snacks,16,40,640,2024-10-04,Mumbai,262,
6148,Bhel Puri,Snacks,8,35,280,2024-07-19,Kolkata,435,3.2
6149,Mathri,Snacks,12,40,480,2024-12-11,Delhi,839,4.0
6150,Kaju Katli,Sweets,17,150,2550,2024-07-31,Delhi,423,4.2
6151,Chana Dal Namkeen,Snacks,9,30,270,2025-03-26,Hyderabad,407,3.9
6152,Mathri,Snacks,18,40,720,2024-09-20,Hyderabad,585,3.7
6153,Rasgulla Tin,Sweets,20,80,1600,2025-03-20,Kolkata,80,4.2
6154,Aloo Bhujia,Snacks,10,20,200,2025-04-21,Lucknow,367,4.6
6155,Chana Dal Namkeen,Snacks,14,30,420,2025-01-15,Bangalore,323,4.2
6156,Bhel Puri,Snacks,10,35,350,2025-04-04,Jaipur,415,4.0
6157,Mathri,Snacks,12,40,480,2025-06-01,Chennai,45,4.8
6158,Masala Papad,Appetizers,16,10,160,2024-08-22,Bangalore,537,3.5
6159,Chana Dal Namkeen,Snacks,10,30,300,2025-03-02,Pune,911,4.0
6160,Aloo Bhujia,Snacks,5,20,100,2025-05-27,Pune,132,3.6
6161,Soan Papdi,Sweets,3,70,210,2024-10-20,Mumbai,776,2.8
6162,Bhel Puri,Snacks,13,35,455,2025-02-21,Pune,8,3.3
6163,Bhel Puri,Snacks,5,35,175,2024-07-16,Kolkata,827,4.7
6164,Mathri,Snacks,14,40,560,2024-09-06,Jaipur,666,
6165,Soan Papdi,Sweets,12,70,840,2024-10-27,Pune,161,4.4
6166,Masala Papad,Appetizers,2,10,20,2024-09-06,Bangalore,64,4.6
6167,Chana Dal Namkeen,Snacks,5,30,150,2025-03-28,Chennai,88,2.9
6168,Rasgulla Tin,Sweets,9,80,720,2025-05-16,Bangalore,984,2.9
6169,Soan Papdi,Sweets,2,70,140,2024-10-09,Delhi,533,4.6
6170,Mathri,Snacks,10,40,400,2024-11-22,Lucknow,399,3.6
6171,Navratan Mix,Snacks,12,25,300,2025-04-14,Delhi,347,2.5
6172,Kaju Katli,Sweets,8,150,1200,2025-05-22,Hyderabad,203,3.0
6173,Navratan Mix,Snacks,17,25,425,2024-10-18,Kolkata,380,2.5
6174,Mathri,Snacks,20,40,800,2024-11-03,Chennai,295,3.1
6175,Rasgulla Tin,Sweets,4,80,320,2024-09-21,Delhi,619,2.9
6176,Mathri,Snacks,9,40,360,2025-01-25,Kolkata,910,4.3
6177,Masala Papad,Appetizers,3,10,30,2024-10-04,Kolkata,882,
6178,Bhel Puri,Snacks,16,35,560,2024-12-09,Ahmedabad,227,4.8
6179,Gulab Jamun Tin,Sweets,15,90,1350,2025-05-08,Jaipur,605,2.9
6180,Masala Papad,Appetizers,2,10,20,2024-07-27,Bangalore,98,3.6
6181,Bhel Puri,Snacks,5,35,175,2024-12-11,Chennai,94,4.1
6182,Mathri,Snacks,17,40,680,2024-07-02,Mumbai,514,2.5
6183,Aloo Bhujia,Snacks,19,20,380,2025-05-14,Pune,154,2.9
6184,Soan Papdi,Sweets,12,70,840,2025-02-13,Jaipur,531,4.4
6185,Soan Papdi,Sweets,7,70,490,2025-01-24,Hyderabad,370,3.6
6186,Masala Papad,Appetizers,12,10,120,2025-01-23,Bangalore,427,4.3
6187,Bhel Puri,Snacks,17,35,595,2025-02-08,Ahmedabad,147,4.4
6188,Chana Dal Namkeen,Snacks,5,30,150,2024-07-09,Hyderabad,318,3.0
6189,Kaju Katli,Sweets,7,150,1050,2024-12-12,Hyderabad,119,3.7
6190,Bhel Puri,Snacks,18,35,630,2025-05-23,Bangalore,566,
6191,Aloo Bhujia,Snacks,8,20,160,2024-08-26,Kolkata,344,3.9
6192,Bhel Puri,Snacks,6,35,210,2024-12-23,Ahmedabad,985,2.5
6193,Masala Papad,Appetizers,15,10,150,2024-07-28,Pune,484,4.8
6194,Aloo Bhujia,Snacks,18,20,360,2025-05-14,Bangalore,553,3.7
6195,Kaju Katli,Sweets,17,150,2550,2025-03-03,Jaipur,80,2.8
6196,Chana Dal Namkeen,Snacks,11,30,330,2024-11-07,Chennai,73,4.6
6197,Soan Papdi,Sweets,18,70,1260,2025-01-03,Hyderabad,618,3.4
6198,Rasgulla Tin,Sweets,13,80,1040,2024-10-05,Bangalore,97,2.6
6199,Masala Papad,Appetizers,3,10,30,2024-11-19,Kolkata,809,3.0
6200,Navratan Mix,Snacks,1,25,25,2024-07-02,Pune,83,3.2
6201,Rasgulla Tin,Sweets,19,80,1520,2025-05-16,Lucknow,391,3.4
6202,Chana Dal Namkeen,Snacks,10,30,300,2025-05-09,Kolkata,953,2.7
6203,Mathri,Snacks,16,40,640,2024-08-09,Mumbai,830,4.6
6204,Gulab Jamun Tin,Sweets,8,90,720,2024-08-04,Chennai,908,4.0
6205,Chana Dal Namkeen,Snacks,6,30,180,2024-08-28,Lucknow,442,3.7
6206,Navratan Mix,Snacks,1,25,25,2024-10-23,Delhi,764,4.1
6207,Gulab Jamun Tin,Sweets,10,90,900,2024-11-17,Kolkata,614,3.4
6208,Bhel Puri,Snacks,12,35,420,2025-01-19,Ahmedabad,734,2.7
6209,Bhel Puri,Snacks,17,35,595,2025-05-24,Ahmedabad,94,3.7
6210,Soan Papdi,Sweets,2,70,140,2025-05-30,Bangalore,118,4.0
6211,Chana Dal Namkeen,Snacks,20,30,600,2024-12-06,Kolkata,222,4.9
6212,Gulab Jamun Tin,Sweets,17,90,1530,2024-08-06,Bangalore,502,4.0
6213,Aloo Bhujia,Snacks,7,20,140,2024-10-12,Chennai,120,3.0
6214,Mathri,Snacks,11,40,440,2025-05-12,Kolkata,570,
6215,Chana Dal Namkeen,Snacks,1,30,30,2025-03-16,Kolkata,461,2.8
6216,Masala Papad,Appetizers,17,10,170,2024-08-21,Chennai,816,3.7
6217,Chana Dal Namkeen,Snacks,16,30,480,2025-04-10,Jaipur,261,
6218,Aloo Bhujia,Snacks,8,20,160,2024-07-13,Pune,394,5.0
6219,Kaju Katli,Sweets,13,150,1950,2024-12-18,Delhi,3,3.6
6220,Rasgulla Tin,Sweets,6,80,480,2024-10-19,Ahmedabad,872,4.7
6221,Rasgulla Tin,Sweets,18,80,1440,2025-02-12,Bangalore,123,4.8
6222,Bhel Puri,Snacks,14,35,490,2024-08-19,Ahmedabad,168,4.5
6223,Chana Dal Namkeen,Snacks,5,30,150,2024-10-11,Pune,267,3.0
6224,Gulab Jamun Tin,Sweets,7,90,630,2025-02-13,Delhi,928,4.4
6225,Mathri,Snacks,14,40,560,2024-07-04,Lucknow,170,2.6
6226,Soan Papdi,Sweets,13,70,910,2024-06-13,Pune,33,3.9
6227,Gulab Jamun Tin,Sweets,4,90,360,2024-12-04,Bangalore,207,4.8
6228,Gulab Jamun Tin,Sweets,11,90,990,2024-09-26,Ahmedabad,830,3.9
6229,Bhel Puri,Snacks,3,35,105,2024-09-01,Mumbai,989,3.3
6230,Soan Papdi,Sweets,12,70,840,2025-04-03,Mumbai,157,3.0
6231,Aloo Bhujia,Snacks,13,20,260,2025-04-08,Chennai,478,2.7
6232,Aloo Bhujia,Snacks,10,20,200,2024-08-16,Ahmedabad,727,3.1
6233,Soan Papdi,Sweets,9,70,630,2025-01-21,Ahmedabad,97,3.5
6234,Kaju Katli,Sweets,19,150,2850,2025-04-04,Hyderabad,947,5.0
6235,Bhel Puri,Snacks,12,35,420,2024-08-12,Lucknow,954,2.7
6236,Gulab Jamun Tin,Sweets,16,90,1440,2024-12-19,Lucknow,772,2.8
6237,Soan Papdi,Sweets,7,70,490,2025-04-12,Pune,344,2.9
6238,Soan Papdi,Sweets,15,70,1050,2025-04-04,Pune,532,3.7
6239,Mathri,Snacks,7,40,280,2025-04-10,Hyderabad,807,2.7
6240,Masala Papad,Appetizers,3,10,30,2024-07-16,Jaipur,263,2.7
6241,Kaju Katli,Sweets,8,150,1200,2024-08-01,Ahmedabad,24,4.1
6242,Masala Papad,Appetizers,6,10,60,2025-02-05,Pune,805,2.8
6243,Gulab Jamun Tin,Sweets,20,90,1800,2024-11-27,Lucknow,13,3.7
6244,Soan Papdi,Sweets,4,70,280,2025-02-13,Hyderabad,886,
6245,Navratan Mix,Snacks,3,25,75,2024-11-25,Mumbai,229,3.3
6246,Bhel Puri,Snacks,1,35,35,2024-11-15,Kolkata,289,3.0
6247,Masala Papad,Appetizers,16,10,160,2024-11-25,Lucknow,160,3.2
6248,Mathri,Snacks,20,40,800,2024-12-14,Delhi,89,
6249,Bhel Puri,Snacks,13,35,455,2024-11-07,Mumbai,819,4.4
6250,Masala Papad,Appetizers,15,10,150,2024-06-13,Lucknow,18,4.1
6251,Mathri,Snacks,19,40,760,2024-06-26,Mumbai,350,3.7
6252,Bhel Puri,Snacks,1,35,35,2025-01-05,Pune,465,3.9
6253,Chana Dal Namkeen,Snacks,8,30,240,2024-08-28,Pune,462,2.6
6254,Soan Papdi,Sweets,4,70,280,2025-03-22,Delhi,820,3.0
6255,Rasgulla Tin,Sweets,14,80,1120,2024-11-03,Kolkata,229,2.6
6256,Bhel Puri,Snacks,13,35,455,2024-06-17,Lucknow,579,2.9
6257,Masala Papad,Appetizers,12,10,120,2025-05-24,Lucknow,480,4.6
6258,Kaju Katli,Sweets,12,150,1800,2024-10-15,Jaipur,632,4.4
6259,Chana Dal Namkeen,Snacks,15,30,450,2025-04-01,Delhi,121,3.3
6260,Mathri,Snacks,4,40,160,2025-05-01,Jaipur,692,4.1
6261,Rasgulla Tin,Sweets,14,80,1120,2025-01-04,Delhi,836,3.6
6262,Kaju Katli,Sweets,14,150,2100,2024-08-25,Ahmedabad,565,4.7
6263,Bhel Puri,Snacks,14,35,490,2024-06-18,Mumbai,35,3.8
6264,Mathri,Snacks,16,40,640,2025-03-01,Chennai,964,3.4
6265,Chana Dal Namkeen,Snacks,19,30,570,2024-06-13,Kolkata,849,4.2
6266,Gulab Jamun Tin,Sweets,14,90,1260,2025-02-10,Kolkata,278,2.6
6267,Soan Papdi,Sweets,7,70,490,2025-03-23,Bangalore,501,3.7
6268,Soan Papdi,Sweets,12,70,840,2024-09-16,Lucknow,403,4.5
6269,Kaju Katli,Sweets,17,150,2550,2024-09-07,Jaipur,671,3.5
6270,Masala Papad,Appetizers,19,10,190,2025-03-08,Kolkata,995,2.7
6271,Kaju Katli,Sweets,8,150,1200,2025-05-18,Kolkata,874,3.1
6272,Kaju Katli,Sweets,2,150,300,2024-10-23,Bangalore,259,
6273,Kaju Katli,Sweets,8,150,1200,2024-10-11,Jaipur,507,4.1
6274,Bhel Puri,Snacks,9,35,315,2024-08-01,Ahmedabad,625,4.7
6275,Mathri,Snacks,9,40,360,2024-07-21,Hyderabad,898,
6276,Chana Dal Namkeen,Snacks,12,30,360,2024-11-07,Kolkata,567,2.6
6277,Chana Dal Namkeen,Snacks,17,30,510,2024-12-24,Delhi,383,3.0
6278,Bhel Puri,Snacks,12,35,420,2025-01-26,Pune,594,4.3
6279,Navratan Mix,Snacks,8,25,200,2024-10-08,Pune,615,4.9
6280,Bhel Puri,Snacks,2,35,70,2024-08-15,Kolkata,830,3.7
6281,Chana Dal Namkeen,Snacks,7,30,210,2024-07-07,Delhi,990,3.2
6282,Kaju Katli,Sweets,1,150,150,2025-04-27,Pune,223,5.0
6283,Masala Papad,Appetizers,1,10,10,2024-06-29,Hyderabad,105,
6284,Rasgulla Tin,Sweets,14,80,1120,2024-10-05,Hyderabad,528,3.8
6285,Mathri,Snacks,14,40,560,2024-10-02,Chennai,206,4.8
6286,Chana Dal Namkeen,Snacks,9,30,270,2024-12-06,Pune,272,5.0
6287,Soan Papdi,Sweets,14,70,980,2025-03-21,Delhi,253,4.6
6288,Rasgulla Tin,Sweets,16,80,1280,2024-12-31,Chennai,841,4.0
6289,Masala Papad,Appetizers,4,10,40,2025-01-29,Hyderabad,608,2.6
6290,Mathri,Snacks,10,40,400,2025-01-01,Mumbai,54,2.6
6291,Chana Dal Namkeen,Snacks,14,30,420,2024-10-21,Delhi,494,2.8
6292,Mathri,Snacks,11,40,440,2024-11-27,Mumbai,401,3.8
6293,Mathri,Snacks,15,40,600,2025-05-22,Jaipur,579,3.0
6294,Gulab Jamun Tin,Sweets,8,90,720,2025-03-05,Delhi,437,3.1
6295,Kaju Katli,Sweets,15,150,2250,2024-08-02,Hyderabad,276,3.7
6296,Mathri,Snacks,7,40,280,2024-10-23,Hyderabad,23,4.8
6297,Rasgulla Tin,Sweets,14,80,1120,2025-05-28,Delhi,190,2.6
6298,Soan Papdi,Sweets,17,70,1190,2024-12-19,Jaipur,342,3.7
6299,Chana Dal Namkeen,Snacks,3,30,90,2024-10-29,Ahmedabad,696,4.9
6300,Mathri,Snacks,6,40,240,2025-03-30,Chennai,904,4.8
6301,Gulab Jamun Tin,Sweets,19,90,1710,2024-08-24,Mumbai,130,3.7
6302,Kaju Katli,Sweets,20,150,3000,2024-08-15,Lucknow,533,4.9
6303,Navratan Mix,Snacks,7,25,175,2025-05-30,Chennai,510,3.8
6304,Aloo Bhujia,Snacks,11,20,220,2025-06-03,Ahmedabad,797,3.7
6305,Navratan Mix,Snacks,2,25,50,2025-04-23,Pune,865,2.8
6306,Aloo Bhujia,Snacks,14,20,280,2024-11-15,Kolkata,41,4.9
6307,Bhel Puri,Snacks,7,35,245,2024-06-19,Ahmedabad,697,3.6
6308,Masala Papad,Appetizers,17,10,170,2024-09-08,Chennai,824,
6309,Masala Papad,Appetizers,17,10,170,2024-09-07,Hyderabad,473,4.8
6310,Kaju Katli,Sweets,10,150,1500,2025-03-21,Delhi,888,3.2
6311,Rasgulla Tin,Sweets,16,80,1280,2024-08-01,Bangalore,526,2.5
6312,Navratan Mix,Snacks,15,25,375,2024-09-02,Ahmedabad,889,3.1
6313,Soan Papdi,Sweets,9,70,630,2025-03-24,Chennai,757,3.6
6314,Bhel Puri,Snacks,11,35,385,2024-06-20,Lucknow,514,4.9
6315,Masala Papad,Appetizers,2,10,20,2025-01-27,Ahmedabad,575,4.8
6316,Mathri,Snacks,7,40,280,2024-12-24,Delhi,204,4.9
